sleep,stress,mood,energy,screen_time,activity_minutes,connectedness,activity,hour,day_type,best_nudge
7.9,4,3,2,3.79,89,3,Studying,16,Weekend,Take a short break
7.57,4,4,3,4.59,93,3,Exercise,18,Weekend,Take a short break
7.39,3,4,3,2.4,86,4,Exercise,15,Weekday,Connect socially
5.67,3,2,3,2.71,88,4,Studying,18,Weekday,Maintain habits
7.42,3,3,3,6.75,40,3,Studying,11,Weekend,Maintain habits
8.72,3,3,3,5.38,84,4,Exercise,20,Weekend,Take a short break
9.64,4,3,4,5.73,91,2,Exercise,14,Weekday,Connect socially
6.52,4,3,3,5.42,49,3,Relaxing,19,Weekday,Take a short break
7.97,3,3,3,3.83,7,3,Working,10,Weekday,Stay active
6.94,4,2,2,5.74,40,1,Relaxing,20,Weekday,Prepare for bed
7.98,3,2,3,3.79,20,4,Relaxing,16,Weekday,Maintain habits
7.61,2,2,3,3.79,47,3,Relaxing,23,Weekday,Prepare for bed
5.88,4,4,2,5.27,51,3,Relaxing,15,Weekday,Stay active
7.41,3,3,3,4.53,48,4,Relaxing,21,Weekday,Reduce screen time
8.1,2,3,3,4.53,46,3,Exercise,15,Weekend,Maintain habits
7.25,4,3,3,5.17,68,5,Exercise,9,Weekday,Maintain habits
5.68,5,2,3,3.93,0,4,Studying,18,Weekday,Take a short break
7.32,4,2,4,2.47,111,5,Exercise,11,Weekday,Take a short break
7.11,4,3,3,2.88,34,4,Studying,20,Weekday,Take a short break
7.85,4,4,3,5.07,140,4,Phone,14,Weekend,Maintain habits
7.99,5,3,3,4.75,57,3,Phone,19,Weekday,Maintain habits
6.68,3,3,2,6.03,76,2,Phone,16,Weekday,Take a short break
8.07,4,3,3,4.78,6,3,Studying,17,Weekend,Take a short break
7.46,3,3,3,3.99,133,3,Exercise,19,Weekday,Maintain habits
6.16,3,2,3,2.51,16,3,Studying,18,Weekday,Maintain habits
5.99,4,4,2,5.57,47,2,Exercise,18,Weekend,Reduce screen time
7.79,2,3,3,4.55,59,3,Phone,18,Weekend,Reduce screen time
7.12,4,1,2,6.17,42,3,Phone,17,Weekday,Take a short break
6.75,3,3,3,5.46,1,3,Phone,20,Weekday,Stay active
7.65,3,3,3,3.86,31,3,Studying,13,Weekday,Stay active
7.69,4,3,4,4.19,64,1,Exercise,11,Weekday,Connect socially
6.71,3,2,3,5.78,9,3,Phone,19,Weekday,Connect socially
9.2,3,3,3,4.64,62,2,Studying,17,Weekend,Take a short break
6.63,3,3,2,2.86,73,3,Exercise,21,Weekday,Prepare for bed
9.77,2,4,4,3.42,22,3,Studying,22,Weekend,Take a short break
8.66,3,4,2,4.95,58,3,Studying,21,Weekend,Connect socially
7.93,4,3,2,6.3,13,3,Studying,17,Weekend,Maintain habits
6.38,5,2,2,3.79,34,3,Relaxing,19,Weekend,Take a short break
6.03,3,3,3,6.18,51,1,Studying,14,Weekday,Connect socially
7.6,3,3,3,4.38,93,3,Relaxing,6,Weekday,Maintain habits
7.1,4,3,3,4.54,30,1,Relaxing,19,Weekday,Take a short break
6.58,3,2,3,6.42,5,4,Phone,19,Weekday,Prepare for bed
7.88,2,4,4,3.93,23,5,Relaxing,6,Weekday,Maintain habits
7.86,4,4,2,2.88,44,3,Exercise,20,Weekend,Take a short break
6.24,3,4,2,5.72,67,1,Phone,21,Weekday,Connect socially
6.95,4,3,2,5.22,42,3,Phone,14,Weekday,Reduce screen time
7.65,3,2,3,3.13,45,2,Working,6,Weekend,Maintain habits
7.96,3,3,3,3.19,51,1,Relaxing,21,Weekday,Take a short break
7.34,1,3,3,5.69,5,4,Studying,8,Weekday,Maintain habits
7.38,4,4,3,2.71,54,4,Exercise,12,Weekday,Connect socially
8.51,2,4,3,5.62,41,3,Phone,17,Weekday,Stay active
6.15,3,2,2,7.13,43,2,Phone,20,Weekend,Stay active
9.18,3,4,4,5.86,108,2,Phone,19,Weekday,Prepare for bed
5.79,4,3,1,3.71,8,3,Relaxing,18,Weekday,Stay active
5.89,3,2,2,4.57,16,3,Phone,20,Weekday,Take a short break
7.05,3,2,3,3.09,109,2,Working,18,Weekday,Connect socially
6.6,2,4,3,4.87,179,5,Exercise,18,Weekday,Maintain habits
9.3,3,3,2,6.33,71,1,Phone,10,Weekday,Prepare for bed
6.9,4,1,2,6.24,19,3,Phone,15,Weekend,Reduce screen time
7.11,2,3,1,5.42,63,5,Exercise,16,Weekend,Reduce screen time
7.24,4,4,3,3.8,53,5,Studying,6,Weekday,Take a short break
8.99,3,4,4,4.68,78,3,Studying,15,Weekday,Reduce screen time
9.07,3,3,3,4.35,30,4,Working,12,Weekend,Take a short break
7.57,4,2,3,4.31,35,4,Relaxing,9,Weekday,Take a short break
6.03,4,3,2,5.96,17,2,Phone,17,Weekday,Stay active
5.5,3,2,2,0.92,124,3,Exercise,12,Weekday,Connect socially
6.32,2,4,3,3.17,6,5,Relaxing,11,Weekday,Prepare for bed
5.82,3,3,3,6.15,10,5,Phone,19,Weekend,Take a short break
6.04,2,3,3,4.1,48,5,Phone,20,Weekday,Stay active
5.87,4,3,2,5.1,131,3,Relaxing,18,Weekend,Maintain habits
8.28,2,3,3,6.09,36,3,Studying,11,Weekend,Maintain habits
6.57,3,2,2,5.81,47,2,Studying,18,Weekend,Maintain habits
8.93,3,3,4,2.98,57,4,Phone,19,Weekend,Reduce screen time
8.03,3,4,5,3.4,54,4,Relaxing,12,Weekend,Maintain habits
7.3,3,2,3,5.84,70,3,Phone,10,Weekday,Connect socially
8.59,3,2,3,4.01,37,4,Studying,15,Weekend,Stay active
6.9,3,4,3,5.59,128,2,Relaxing,15,Weekday,Prepare for bed
7.98,2,5,3,2.73,82,4,Exercise,10,Weekend,Maintain habits
6.38,3,3,3,4.61,47,3,Phone,11,Weekday,Maintain habits
8.39,3,4,3,3.85,52,1,Relaxing,16,Weekday,Connect socially
8.75,3,3,2,5.71,0,3,Phone,17,Weekday,Maintain habits
6.86,3,2,2,3.41,52,4,Phone,17,Weekday,Connect socially
8.69,5,3,3,6.53,25,4,Phone,23,Weekday,Reduce screen time
7.28,4,2,2,5.3,51,3,Relaxing,7,Weekday,Reduce screen time
8.08,4,2,4,4.51,25,2,Studying,19,Weekday,Connect socially
7.26,3,3,4,2.03,78,2,Exercise,14,Weekday,Maintain habits
7.11,3,3,3,8.5,31,5,Phone,19,Weekday,Prepare for bed
6.82,4,4,3,3.69,111,3,Relaxing,19,Weekday,Maintain habits
7.93,3,3,3,1.83,8,3,Studying,18,Weekday,Connect socially
6.07,3,3,3,3.13,38,2,Relaxing,18,Weekday,Connect socially
7.57,2,4,4,0.88,89,3,Exercise,18,Weekday,Stay active
8.4,1,4,3,2.13,68,5,Exercise,19,Weekday,Stay active
6.81,5,2,1,4.1,22,3,Relaxing,10,Weekend,Take a short break
8.16,3,2,3,7.68,74,4,Phone,14,Weekday,Take a short break
8.54,3,4,4,2.43,8,5,Relaxing,20,Weekday,Maintain habits
6.45,3,3,2,5.65,53,5,Exercise,17,Weekday,Take a short break
7.6,3,2,3,4.73,57,5,Studying,10,Weekend,Maintain habits
6.57,3,4,2,3.26,28,5,Studying,22,Weekday,Take a short break
7.49,3,2,4,0.59,2,3,Studying,23,Weekday,Maintain habits
6.17,1,5,3,3.65,108,4,Relaxing,16,Weekday,Maintain habits
8.24,3,2,2,4.08,4,4,Phone,17,Weekday,Stay active
6.66,4,3,3,8.2,0,5,Phone,13,Weekday,Reduce screen time
6.74,2,4,3,2.97,96,5,Studying,16,Weekend,Take a short break
8.36,3,3,3,4.68,62,3,Relaxing,23,Weekend,Prepare for bed
6.25,4,3,1,4.12,36,1,Phone,12,Weekday,Connect socially
7.29,3,2,3,3.79,64,5,Exercise,13,Weekday,Reduce screen time
8.5,4,4,3,4.91,63,3,Working,21,Weekday,Prepare for bed
8.79,4,3,3,3.57,37,5,Phone,15,Weekend,Maintain habits
8.96,4,3,3,4.91,30,3,Relaxing,23,Weekend,Take a short break
7.05,3,3,2,3.33,73,4,Studying,14,Weekday,Reduce screen time
7.28,3,4,3,3.52,28,4,Relaxing,6,Weekday,Take a short break
7.83,3,3,5,3.74,175,2,Exercise,22,Weekday,Maintain habits
7.58,3,4,3,6.05,82,3,Studying,12,Weekend,Connect socially
7.94,3,3,3,6.85,17,4,Phone,18,Weekday,Reduce screen time
5.93,4,2,3,2.63,46,3,Studying,8,Weekday,Connect socially
7.27,4,3,2,3.85,39,4,Working,19,Weekday,Take a short break
8.57,2,5,4,4.71,110,3,Studying,12,Weekday,Maintain habits
7.53,4,4,3,4.51,75,3,Relaxing,20,Weekend,Maintain habits
7.37,2,4,3,3.55,85,3,Studying,23,Weekday,Prepare for bed
9.66,2,3,4,3.47,44,5,Relaxing,8,Weekday,Stay active
6.69,4,4,2,3.89,49,4,Studying,14,Weekday,Take a short break
7.23,2,4,3,3.56,65,5,Working,19,Weekday,Maintain habits
5.95,4,2,2,3.17,57,4,Phone,23,Weekend,Prepare for bed
8.31,3,3,3,3.75,41,1,Phone,14,Weekend,Stay active
8.03,4,2,2,3.15,33,4,Studying,23,Weekday,Take a short break
7.96,3,2,3,2.53,8,2,Relaxing,21,Weekday,Stay active
9.13,3,4,4,5.71,65,5,Exercise,19,Weekday,Maintain habits
7.93,3,2,4,5.52,64,3,Phone,15,Weekday,Reduce screen time
7.83,3,3,3,4.66,58,3,Exercise,17,Weekend,Connect socially
8.13,3,3,4,3.92,19,4,Studying,19,Weekday,Stay active
7.4,3,4,3,5.69,59,5,Exercise,18,Weekend,Maintain habits
8.54,3,3,4,4.24,37,5,Phone,13,Weekend,Maintain habits
10.9,2,4,3,5.69,74,2,Studying,17,Weekend,Maintain habits
9.49,3,4,4,4.05,87,4,Relaxing,20,Weekday,Maintain habits
9.05,3,3,4,3.7,81,2,Studying,16,Weekday,Maintain habits
8.31,4,2,3,2.92,73,1,Exercise,17,Weekend,Maintain habits
6.99,4,2,2,5.78,34,2,Exercise,14,Weekend,Prepare for bed
6.97,3,3,2,2.53,15,4,Studying,10,Weekday,Prepare for bed
10.3,3,3,4,6.74,23,2,Phone,8,Weekend,Reduce screen time
7.14,3,3,3,2.71,60,4,Phone,15,Weekday,Maintain habits
8.63,3,5,4,3.64,22,5,Phone,18,Weekday,Maintain habits
6.44,3,2,1,3.25,54,4,Relaxing,19,Weekday,Take a short break
7.8,4,2,2,3.7,63,3,Phone,9,Weekday,Connect socially
8.01,3,2,3,3.53,35,4,Studying,13,Weekday,Connect socially
6.68,4,4,3,4.95,58,4,Phone,20,Weekday,Prepare for bed
6.05,5,2,2,3.02,49,3,Exercise,9,Weekday,Connect socially
6.66,3,3,3,4.3,20,5,Studying,23,Weekday,Stay active
8.88,4,3,2,3.79,68,2,Relaxing,18,Weekend,Stay active
8.85,4,2,3,6.39,54,1,Working,22,Weekday,Connect socially
6.69,2,3,3,6.46,23,3,Studying,19,Weekday,Connect socially
6.56,5,3,2,3.25,93,3,Relaxing,22,Weekday,Prepare for bed
6.3,3,2,2,4.7,0,2,Phone,18,Weekday,Stay active
8.61,2,5,4,1.39,59,3,Relaxing,13,Weekday,Maintain habits
6.76,4,2,2,3.58,44,2,Phone,20,Weekday,Prepare for bed
6.33,3,2,4,5.66,127,3,Phone,12,Weekend,Connect socially
7.09,3,3,4,4.85,45,2,Exercise,17,Weekday,Connect socially
6.59,1,4,3,2.98,87,3,Phone,14,Weekday,Prepare for bed
8.8,2,3,4,3.05,48,3,Phone,20,Weekday,Connect socially
8.2,3,4,3,3.1,45,2,Phone,19,Weekday,Prepare for bed
7.63,3,2,3,4.07,9,5,Relaxing,20,Weekday,Take a short break
8.85,3,2,4,4.09,24,2,Relaxing,12,Weekday,Connect socially
7.57,4,3,4,5.24,7,2,Phone,23,Weekday,Connect socially
7.59,3,3,3,2.31,47,3,Studying,20,Weekend,Connect socially
6.48,4,3,3,4.75,46,4,Relaxing,15,Weekday,Stay active
6.98,3,4,3,5.52,10,3,Relaxing,10,Weekday,Maintain habits
5.78,2,3,2,2.62,36,3,Relaxing,14,Weekday,Stay active
8.76,2,2,3,4.2,47,3,Phone,9,Weekday,Connect socially
7.22,3,5,2,4.07,56,4,Studying,18,Weekend,Stay active
5.75,3,3,2,2.82,35,3,Studying,9,Weekday,Reduce screen time
9.0,3,3,3,3.43,20,2,Studying,15,Weekend,Maintain habits
7.23,2,3,4,3.84,39,2,Relaxing,18,Weekday,Reduce screen time
5.38,2,3,3,5.85,130,4,Exercise,16,Weekday,Maintain habits
5.87,5,3,2,7.19,12,2,Relaxing,21,Weekday,Take a short break
6.6,3,2,3,5.15,64,3,Studying,12,Weekend,Maintain habits
5.67,3,3,3,2.9,21,4,Working,16,Weekday,Take a short break
7.5,3,3,4,3.18,19,2,Phone,21,Weekend,Stay active
8.24,3,3,2,3.36,101,1,Studying,14,Weekday,Take a short break
7.52,3,2,3,5.69,14,5,Phone,16,Weekday,Maintain habits
5.41,4,2,2,2.53,61,4,Relaxing,22,Weekday,Take a short break
6.67,4,3,2,5.99,49,5,Relaxing,16,Weekday,Take a short break
7.76,2,3,4,5.07,83,3,Exercise,21,Weekday,Maintain habits
7.12,3,3,4,4.35,43,2,Studying,22,Weekday,Maintain habits
8.34,3,3,4,3.28,37,3,Phone,12,Weekend,Reduce screen time
7.47,4,2,2,5.56,33,4,Phone,19,Weekday,Stay active
6.2,4,3,3,2.33,29,3,Exercise,18,Weekday,Take a short break
6.03,5,2,2,6.72,9,3,Phone,23,Weekday,Prepare for bed
7.16,2,5,3,1.84,32,3,Studying,17,Weekday,Stay active
6.63,4,2,3,6.28,8,2,Phone,20,Weekday,Reduce screen time
7.54,2,4,4,3.43,88,3,Relaxing,14,Weekday,Connect socially
8.46,3,2,5,1.8,30,3,Studying,17,Weekday,Stay active
8.48,2,4,3,4.95,155,4,Studying,19,Weekday,Maintain habits
6.0,2,3,2,5.11,95,3,Relaxing,23,Weekday,Prepare for bed
7.36,2,4,3,2.38,54,3,Working,12,Weekend,Stay active
6.2,4,3,4,4.76,39,5,Working,9,Weekday,Connect socially
8.0,3,3,3,3.13,72,2,Phone,23,Weekday,Connect socially
8.25,3,3,3,5.4,38,4,Phone,17,Weekend,Reduce screen time
8.77,3,3,3,3.21,136,1,Studying,6,Weekday,Maintain habits
6.78,3,3,3,2.54,52,3,Exercise,16,Weekday,Stay active
6.92,3,4,3,6.13,31,2,Phone,22,Weekday,Reduce screen time
6.89,3,4,3,4.28,40,3,Studying,23,Weekday,Prepare for bed
7.85,2,4,2,2.79,20,3,Phone,14,Weekday,Maintain habits
7.77,3,3,4,0.22,14,3,Studying,19,Weekday,Maintain habits
6.12,5,2,2,4.37,48,1,Phone,16,Weekday,Take a short break
5.48,3,3,3,1.85,52,2,Relaxing,15,Weekday,Stay active
7.11,4,2,2,5.41,71,3,Exercise,19,Weekday,Connect socially
6.11,4,3,3,6.93,46,3,Studying,13,Weekday,Prepare for bed
6.92,4,3,2,2.58,39,3,Relaxing,15,Weekday,Maintain habits
7.75,2,3,3,1.96,48,2,Phone,12,Weekday,Maintain habits
6.59,4,3,2,4.7,31,3,Studying,10,Weekend,Stay active
6.22,3,4,2,4.4,38,3,Phone,15,Weekday,Prepare for bed
7.72,4,2,1,5.5,41,2,Studying,22,Weekend,Connect socially
9.93,3,3,5,3.54,31,1,Studying,15,Weekday,Take a short break
6.7,3,3,4,3.23,102,2,Relaxing,18,Weekday,Connect socially
7.94,4,2,4,4.1,42,1,Relaxing,13,Weekday,Connect socially
5.86,3,3,2,1.19,32,1,Exercise,21,Weekday,Connect socially
8.85,3,3,3,4.08,96,2,Studying,18,Weekday,Reduce screen time
7.13,3,3,2,2.19,64,3,Relaxing,22,Weekday,Maintain habits
7.95,4,2,3,3.69,35,3,Relaxing,14,Weekend,Stay active
7.16,5,3,3,4.61,49,3,Studying,17,Weekend,Stay active
7.49,3,3,3,2.82,130,5,Working,11,Weekend,Maintain habits
9.08,3,3,3,3.82,34,5,Relaxing,10,Weekday,Reduce screen time
6.56,4,2,2,2.84,105,2,Phone,17,Weekday,Connect socially
7.5,4,3,2,3.39,57,4,Working,20,Weekend,Prepare for bed
7.48,3,2,3,3.02,80,3,Studying,11,Weekday,Take a short break
7.37,3,3,3,6.25,18,4,Studying,18,Weekday,Connect socially
7.12,4,4,3,4.44,81,4,Exercise,18,Weekday,Stay active
7.22,3,4,3,3.8,17,3,Phone,16,Weekday,Maintain habits
8.52,3,4,3,3.22,55,3,Exercise,19,Weekday,Take a short break
8.06,3,4,3,3.15,32,4,Relaxing,17,Weekday,Take a short break
6.84,2,4,3,5.2,86,4,Phone,22,Weekday,Maintain habits
8.07,2,4,3,7.54,6,3,Phone,19,Weekend,Reduce screen time
8.15,3,3,4,1.06,83,2,Relaxing,21,Weekday,Stay active
7.39,3,3,3,1.46,0,4,Phone,14,Weekday,Take a short break
5.78,3,4,3,5.6,56,4,Phone,20,Weekday,Reduce screen time
9.32,3,3,3,5.4,26,4,Studying,23,Weekend,Take a short break
5.71,4,2,2,4.85,105,3,Exercise,10,Weekday,Connect socially
9.48,4,4,3,2.98,52,2,Studying,16,Weekday,Take a short break
7.2,2,2,3,4.13,73,3,Studying,20,Weekday,Maintain habits
9.56,3,3,4,4.23,66,3,Relaxing,15,Weekend,Maintain habits
6.78,5,2,2,5.12,25,3,Working,16,Weekday,Take a short break
8.08,3,4,3,4.92,20,4,Studying,19,Weekday,Stay active
5.97,4,3,2,4.25,68,3,Studying,20,Weekday,Take a short break
8.11,4,3,3,6.69,32,4,Studying,11,Weekend,Reduce screen time
6.3,3,4,4,5.77,116,3,Phone,15,Weekday,Reduce screen time
7.71,3,2,2,3.4,4,2,Phone,15,Weekday,Connect socially
9.4,2,3,3,4.87,2,3,Working,10,Weekday,Stay active
8.23,4,3,3,4.88,87,3,Phone,9,Weekday,Prepare for bed
8.0,3,3,3,5.32,137,3,Relaxing,19,Weekday,Prepare for bed
7.33,3,4,3,3.6,0,2,Studying,20,Weekday,Take a short break
6.39,3,3,2,6.24,6,2,Phone,22,Weekday,Reduce screen time
10.21,2,5,4,4.84,68,4,Exercise,22,Weekend,Maintain habits
5.57,2,4,3,5.92,72,4,Relaxing,23,Weekday,Prepare for bed
9.36,3,4,4,2.68,95,3,Relaxing,9,Weekend,Connect socially
7.91,3,4,3,5.65,82,3,Relaxing,15,Weekday,Maintain habits
7.51,3,3,3,0.94,208,3,Relaxing,9,Weekend,Connect socially
8.12,3,3,4,2.75,71,4,Phone,18,Weekday,Maintain habits
7.64,4,3,3,3.74,51,3,Working,23,Weekday,Prepare for bed
7.49,3,3,3,7.1,47,4,Phone,7,Weekday,Maintain habits
6.87,3,3,2,4.11,52,3,Exercise,17,Weekday,Connect socially
5.87,3,3,4,0.23,29,4,Studying,17,Weekday,Stay active
6.26,4,2,2,4.49,46,3,Relaxing,10,Weekday,Take a short break
8.51,3,3,4,4.56,46,3,Phone,20,Weekend,Reduce screen time
6.92,5,2,2,4.73,75,2,Studying,15,Weekday,Connect socially
7.73,4,2,3,6.08,2,2,Phone,15,Weekday,Reduce screen time
6.7,4,2,2,4.69,82,3,Studying,22,Weekend,Take a short break
6.29,4,3,2,3.85,77,2,Working,12,Weekday,Connect socially
7.3,3,3,3,5.68,58,5,Relaxing,15,Weekend,Prepare for bed
9.33,2,4,4,4.65,2,3,Studying,19,Weekday,Connect socially
6.81,3,4,3,5.46,36,2,Phone,16,Weekday,Reduce screen time
6.84,3,2,3,3.82,44,5,Relaxing,17,Weekend,Take a short break
8.8,3,3,4,4.42,5,4,Phone,16,Weekday,Stay active
9.3,4,4,4,3.03,39,3,Relaxing,13,Weekday,Stay active
5.73,4,2,4,3.91,107,4,Relaxing,10,Weekday,Connect socially
6.45,2,3,3,3.72,49,4,Relaxing,20,Weekday,Maintain habits
9.58,3,3,4,3.65,79,3,Exercise,13,Weekday,Reduce screen time
7.2,3,3,3,3.47,37,3,Studying,23,Weekday,Stay active
7.96,3,2,3,4.37,104,4,Studying,6,Weekday,Maintain habits
7.17,3,5,4,3.2,27,3,Relaxing,21,Weekday,Stay active
7.86,4,3,3,3.88,6,3,Working,22,Weekday,Stay active
7.23,3,2,3,4.11,31,4,Relaxing,8,Weekday,Connect socially
6.95,2,4,3,5.22,65,5,Exercise,18,Weekday,Prepare for bed
7.02,2,3,2,2.98,71,5,Studying,19,Weekend,Take a short break
7.39,4,2,2,3.53,44,3,Exercise,18,Weekday,Take a short break
7.35,4,4,3,5.63,178,3,Relaxing,21,Weekday,Maintain habits
8.26,1,4,3,4.18,49,3,Relaxing,10,Weekday,Prepare for bed
7.13,4,2,2,5.08,40,1,Studying,22,Weekday,Reduce screen time
6.43,3,3,3,1.41,102,5,Studying,17,Weekday,Take a short break
6.45,4,3,3,3.41,65,1,Exercise,14,Weekday,Maintain habits
7.63,3,2,3,2.78,41,1,Relaxing,17,Weekend,Maintain habits
6.23,2,3,3,3.37,97,1,Studying,14,Weekend,Reduce screen time
8.09,2,3,5,3.68,46,4,Studying,16,Weekday,Stay active
7.91,4,2,3,4.97,55,3,Phone,10,Weekday,Stay active
9.42,3,5,3,4.4,87,3,Phone,20,Weekday,Maintain habits
6.38,2,3,3,4.92,84,2,Phone,15,Weekend,Reduce screen time
6.93,3,4,3,3.75,179,5,Exercise,16,Weekday,Maintain habits
7.07,3,4,3,5.31,35,5,Phone,21,Weekend,Reduce screen time
8.46,3,3,3,4.77,74,3,Studying,21,Weekday,Connect socially
8.23,2,4,3,3.35,1,4,Relaxing,19,Weekday,Maintain habits
7.55,4,3,3,5.71,11,3,Relaxing,7,Weekday,Stay active
7.66,3,3,4,5.47,57,4,Relaxing,21,Weekday,Prepare for bed
8.62,3,3,4,2.63,8,2,Studying,11,Weekday,Stay active
7.05,4,2,1,4.34,48,4,Studying,15,Weekday,Take a short break
7.99,2,3,3,5.35,15,3,Studying,21,Weekday,Maintain habits
7.92,3,3,3,3.99,95,4,Relaxing,9,Weekday,Maintain habits
6.51,2,4,2,5.15,106,4,Exercise,10,Weekday,Maintain habits
6.45,3,3,2,4.93,31,4,Working,17,Weekday,Maintain habits
6.59,3,3,4,4.86,19,3,Relaxing,16,Weekday,Maintain habits
8.72,3,5,5,3.91,113,3,Exercise,15,Weekday,Reduce screen time
8.07,3,3,3,6.89,8,3,Phone,20,Weekday,Stay active
8.73,2,4,3,5.17,30,2,Phone,21,Weekday,Stay active
6.62,4,3,2,7.3,68,2,Phone,23,Weekday,Prepare for bed
9.06,3,3,4,4.66,91,4,Exercise,10,Weekday,Stay active
7.01,3,3,2,4.13,62,2,Studying,18,Weekend,Prepare for bed
5.65,3,2,3,1.78,32,3,Working,21,Weekday,Prepare for bed
4.76,2,3,3,3.63,105,5,Studying,12,Weekday,Prepare for bed
7.0,4,2,2,2.38,43,3,Relaxing,16,Weekday,Stay active
7.17,4,2,3,4.44,93,4,Studying,6,Weekday,Maintain habits
6.56,3,3,1,3.39,13,3,Phone,10,Weekday,Reduce screen time
5.13,2,2,3,3.85,83,3,Studying,10,Weekday,Connect socially
8.81,2,4,3,2.42,45,3,Studying,19,Weekend,Connect socially
8.0,3,3,4,4.12,30,5,Studying,18,Weekend,Maintain habits
8.48,1,4,3,4.03,106,4,Studying,7,Weekend,Reduce screen time
8.79,1,3,3,3.05,52,4,Phone,17,Weekday,Maintain habits
5.46,3,3,1,4.45,11,4,Phone,8,Weekday,Stay active
8.9,2,3,4,0.71,114,2,Exercise,11,Weekend,Maintain habits
7.71,4,3,3,4.83,78,2,Phone,21,Weekday,Maintain habits
8.43,2,3,4,6.11,105,2,Studying,16,Weekday,Take a short break
9.2,3,3,3,5.87,6,5,Phone,19,Weekend,Maintain habits
7.18,4,3,2,5.38,3,5,Phone,13,Weekday,Take a short break
10.63,3,4,4,5.74,25,3,Relaxing,9,Weekday,Maintain habits
9.27,3,2,4,3.79,59,4,Exercise,21,Weekend,Prepare for bed
6.99,3,3,4,3.18,54,4,Studying,10,Weekday,Maintain habits
7.12,3,3,2,3.09,41,3,Relaxing,14,Weekend,Connect socially
6.06,4,2,2,4.03,89,3,Relaxing,18,Weekday,Connect socially
6.78,3,4,2,3.54,15,5,Relaxing,17,Weekday,Prepare for bed
8.25,3,3,3,3.12,68,2,Exercise,22,Weekend,Connect socially
7.52,3,3,3,6.14,25,3,Phone,23,Weekend,Reduce screen time
9.06,4,2,3,6.89,163,3,Phone,10,Weekend,Reduce screen time
8.7,4,4,3,3.34,43,3,Studying,12,Weekday,Take a short break
8.01,3,3,3,3.32,29,3,Studying,18,Weekday,Maintain habits
7.14,3,3,1,4.06,68,4,Studying,10,Weekday,Take a short break
8.74,3,3,3,3.89,151,4,Exercise,17,Weekday,Maintain habits
8.03,3,4,2,5.16,27,4,Phone,14,Weekend,Stay active
10.04,4,4,3,3.74,50,3,Exercise,21,Weekend,Connect socially
5.53,4,3,2,5.71,21,3,Studying,21,Weekday,Take a short break
8.13,3,3,3,3.95,92,3,Relaxing,12,Weekend,Maintain habits
7.94,3,3,3,2.14,32,3,Studying,9,Weekday,Connect socially
9.85,2,3,4,4.81,51,2,Studying,23,Weekend,Prepare for bed
7.11,3,3,4,4.86,4,5,Relaxing,10,Weekday,Reduce screen time
8.75,2,3,2,3.34,114,4,Studying,11,Weekend,Connect socially
5.64,3,3,2,2.93,52,5,Exercise,12,Weekend,Take a short break
7.24,3,3,4,1.75,109,2,Studying,14,Weekday,Take a short break
8.73,2,3,4,6.63,68,4,Phone,10,Weekend,Reduce screen time
7.86,1,4,3,4.78,77,5,Relaxing,14,Weekday,Maintain habits
7.64,4,2,4,4.86,140,3,Studying,7,Weekend,Connect socially
6.31,2,3,3,5.76,22,3,Relaxing,20,Weekday,Stay active
7.32,3,4,3,1.75,116,1,Studying,12,Weekday,Take a short break
8.02,3,3,3,3.58,50,5,Relaxing,20,Weekend,Maintain habits
7.95,3,3,3,3.89,58,4,Relaxing,18,Weekend,Maintain habits
10.08,3,4,4,3.09,83,5,Exercise,16,Weekend,Maintain habits
6.51,4,2,2,4.35,0,2,Studying,23,Weekday,Take a short break
8.57,3,3,3,3.74,72,4,Phone,15,Weekday,Reduce screen time
7.88,3,3,3,5.55,0,2,Studying,11,Weekday,Reduce screen time
7.52,2,4,2,2.79,85,2,Relaxing,17,Weekend,Take a short break
8.74,3,3,3,2.62,81,5,Studying,10,Weekend,Maintain habits
9.59,1,4,3,2.28,83,2,Exercise,13,Weekend,Maintain habits
5.85,3,3,1,4.95,37,4,Exercise,21,Weekday,Take a short break
10.34,2,4,4,3.3,71,3,Exercise,21,Weekend,Maintain habits
9.39,2,4,4,3.25,35,5,Phone,16,Weekday,Maintain habits
9.05,4,4,3,3.35,69,3,Phone,16,Weekend,Maintain habits
7.07,3,5,2,3.0,73,4,Studying,17,Weekday,Prepare for bed
6.72,2,4,3,2.95,62,4,Exercise,9,Weekday,Maintain habits
9.99,2,3,4,3.15,16,3,Relaxing,12,Weekday,Maintain habits
8.94,2,4,2,5.98,36,5,Phone,17,Weekend,Prepare for bed
8.74,2,4,4,6.54,100,1,Studying,14,Weekday,Connect socially
9.71,3,3,2,3.24,72,2,Exercise,11,Weekday,Take a short break
9.67,2,3,4,3.96,54,4,Phone,18,Weekend,Stay active
7.72,4,3,3,1.18,137,3,Working,17,Weekend,Take a short break
6.58,3,3,3,1.97,130,3,Relaxing,14,Weekday,Prepare for bed
6.59,3,5,2,3.35,43,4,Phone,22,Weekday,Prepare for bed
7.23,2,3,3,3.49,25,4,Studying,19,Weekday,Stay active
6.17,3,3,2,3.32,56,4,Exercise,17,Weekday,Maintain habits
7.61,2,4,4,4.56,152,2,Phone,11,Weekday,Maintain habits
5.9,3,2,2,5.63,57,4,Relaxing,18,Weekday,Stay active
8.88,3,4,4,6.19,99,4,Exercise,18,Weekday,Prepare for bed
